P35128	UBE2N_DROME	reviewed	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Protein bendless) (Ubiquitin carrier protein N) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase D3) (Ubiquitin-protein ligase N)	ben UbcD3 CG18319	Drosophila melanogaster (Fruit fly)	151
Q2LJ41	Q2LJ41_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Measles morbillivirus	2183
A0A6B9CYV5	A0A6B9CYV5_9BETC	unreviewed	N protein (Fragment)	N	Bovine coronavirus	138
A0A4P8KU05	A0A4P8KU05_9BETC	unreviewed	N protein (Fragment)	N	Bovine coronavirus	125
A0A0H4TNR1	A0A0H4TNR1_PPRV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Peste-des-petits-ruminants virus (PPRV)	2183
A0A221S514	A0A221S514_PPRV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Peste-des-petits-ruminants virus (PPRV)	2183
A0A0G2YHK6	A0A0G2YHK6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A096X729	A0A096X729_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	70
A0A0G2YHE4	A0A0G2YHE4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0K2GTZ4	A0A0K2GTZ4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
D3JU90	D3JU90_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YPV1	A0A0G2YPV1_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YHI9	A0A0G2YHI9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
D3JU72	D3JU72_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
K9NU21	K9NU21_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Ferret coronavirus	107
A0A5C0PHU9	A0A5C0PHU9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1J0RG16	A0A1J0RG16_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1J0RHA1	A0A1J0RHA1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A385I9V5	A0A385I9V5_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A1J0RFW0	A0A1J0RFW0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A5J6EHA4	A0A5J6EHA4_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1J0RH44	A0A1J0RH44_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A386PZJ0	A0A386PZJ0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
M1NL85	M1NL85_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A5C0PEW8	A0A5C0PEW8_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A386PYI9	A0A386PYI9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A0R7EZ87	A0A0R7EZ87_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A059WM40	A0A059WM40_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
I6VAY1	I6VAY1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A385I9W2	A0A385I9W2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A161HRB3	A0A161HRB3_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A165D5J5	A0A165D5J5_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A2K4Q8X5	A0A2K4Q8X5_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A5C0PGR6	A0A5C0PGR6_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A5C0PIE0	A0A5C0PIE0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1J0RHD7	A0A1J0RHD7_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A386PXR6	A0A386PXR6_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A386PZ68	A0A386PZ68_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A5C0PJ50	A0A5C0PJ50_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A165DAU2	A0A165DAU2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
B6VCY4	B6VCY4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Mumps rubulavirus	2261
Q9DQA0	Q9DQA0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Mumps rubulavirus	2261
A0A0U1WZ50	A0A0U1WZ50_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Mumps rubulavirus	2261
A0A161D4K6	A0A161D4K6_9NIDO	unreviewed	N protein		Free State vervet virus	127
A0A385L0M0	A0A385L0M0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Marburg marburgvirus	2331
A0A5K6W7U5	A0A5K6W7U5_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Bat paramyxovirus	1774
A0A4D6FW98	A0A4D6FW98_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canada goose coronavirus	226
A0A4Y6GN58	A0A4Y6GN58_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Coronavirus BtRs-BetaCoV/YN2018D	185
B2BML6	B2BML6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Measles morbillivirus	2183
Q9WPY7	Q9WPY7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Measles morbillivirus	2183
Q8QT26	Q8QT26_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Human parainfluenza virus 1 strain Washington/1964	2223
Q3LZV0	Q3LZV0_BCHK3	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bat SARS coronavirus HKU3-2	221
A0A088DBW2	A0A088DBW2_PPRV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Peste-des-petits-ruminants virus (PPRV)	2183
A0A0G2YHL3	A0A0G2YHL3_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YMV9	A0A0G2YMV9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
A0A0G2YMU8	A0A0G2YMU8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	122
V5R735	V5R735_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	136
B1P892	B1P892_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	106
I2E2Z2	I2E2Z2_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	108
A6XBN4	A6XBN4_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	235
A0A0K2GU05	A0A0K2GU05_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
E1A138	E1A138_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	119
Q1PD47	Q1PD47_MABVA	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Lake Victoria marburgvirus (strain Angola/2005) (MARV)	2331
G5DD63	G5DD63_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Measles virus strain MVi/Washington.USA/18.08/1	2183
A0A4Y5SXV0	A0A4Y5SXV0_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Pheasant coronavirus	225
A0A3T0IBE5	A0A3T0IBE5_9BETC	unreviewed	N protein (Fragment)	N	Yak coronavirus	214
A0A6B9IW79	A0A6B9IW79_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase) (Fragment)	L	Rabies lyssavirus	2077
A0A5C0PHA8	A0A5C0PHA8_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
K4L9X4	K4L9X4_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A386PYM9	A0A386PYM9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A5C0PJB2	A0A5C0PJB2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
K9L3L2	K9L3L2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A5C0PIN8	A0A5C0PIN8_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1S6QBG5	A0A1S6QBG5_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2128
A0A097EU50	A0A097EU50_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine deltacoronavirus KNU14-04	217
A0A6B8NIU7	A0A6B8NIU7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Mumps virus genotype I	2261
D2E9X7	D2E9X7_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L MOUVp5	Moussa virus	2141
R4X2Z2	R4X2Z2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Mumps rubulavirus	2261
I7CQG3	I7CQG3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Mumps rubulavirus	2261
